id,date,index_name,tenor,spread_bps,series_number,bloomberg_ticker
23012,2024-09-27,US_IG,10Y,92.86,43,CDXIG043 Curncy
23010,2024-09-27,US_IG,5Y,52.571,43,CDXIG543 Curncy
23009,2024-09-27,US_IG,3Y,32.14,43,CDXIG343 Curncy
23024,2024-09-30,US_IG,3Y,32.353,43,CDXIG343 Curncy
23025,2024-09-30,US_IG,5Y,52.705,43,CDXIG543 Curncy
23026,2024-09-30,US_IG,7Y,73.423,43,CDXIG743 Curncy
23027,2024-09-30,US_IG,10Y,92.955,43,CDXIG043 Curncy
23028,2024-09-30,US_HY,5Y,332.0635,43,CDXHY543 BEST Curncy
23029,2024-09-30,US_HY,7Y,354.98,43,CDXHY743 BEST Curncy
23030,2024-09-30,US_HY,10Y,361.762,43,CDXHY043 BEST Curncy
23045,2024-10-01,US_HY,10Y,364.856,43,CDXHY043 BEST Curncy
23044,2024-10-01,US_HY,7Y,358.146,43,CDXHY743 BEST Curncy
23043,2024-10-01,US_HY,5Y,333.0728,43,CDXHY543 BEST Curncy
23039,2024-10-01,US_IG,3Y,33.591,43,CDXIG343 Curncy
23041,2024-10-01,US_IG,7Y,75.081,43,CDXIG743 Curncy
23040,2024-10-01,US_IG,5Y,54.341,43,CDXIG543 Curncy
23042,2024-10-01,US_IG,10Y,94.417,43,CDXIG043 Curncy
23058,2024-10-02,US_HY,5Y,335.4093,43,CDXHY543 BEST Curncy
23060,2024-10-02,US_HY,10Y,366.723,43,CDXHY043 BEST Curncy
23059,2024-10-02,US_HY,7Y,360.397,43,CDXHY743 BEST Curncy
23057,2024-10-02,US_IG,10Y,93.425,43,CDXIG043 Curncy
23055,2024-10-02,US_IG,5Y,53.348,43,CDXIG543 Curncy
23054,2024-10-02,US_IG,3Y,32.897,43,CDXIG343 Curncy
23056,2024-10-02,US_IG,7Y,74.192,43,CDXIG743 Curncy
23069,2024-10-03,US_IG,3Y,33.547,43,CDXIG343 Curncy
23070,2024-10-03,US_IG,5Y,54.074,43,CDXIG543 Curncy
23071,2024-10-03,US_IG,7Y,74.679,43,CDXIG743 Curncy
23072,2024-10-03,US_IG,10Y,94.082,43,CDXIG043 Curncy
23073,2024-10-03,US_HY,5Y,337.6308,43,CDXHY543 BEST Curncy
23074,2024-10-03,US_HY,7Y,361.229,43,CDXHY743 BEST Curncy
23075,2024-10-03,US_HY,10Y,367.692,43,CDXHY043 BEST Curncy
23089,2024-10-04,US_HY,7Y,355.024,43,CDXHY743 BEST Curncy
23084,2024-10-04,US_IG,3Y,32.418,43,CDXIG343 Curncy
23085,2024-10-04,US_IG,5Y,52.783,43,CDXIG543 Curncy
23086,2024-10-04,US_IG,7Y,73.448,43,CDXIG743 Curncy
23087,2024-10-04,US_IG,10Y,92.643,43,CDXIG043 Curncy
23088,2024-10-04,US_HY,5Y,331.9938,43,CDXHY543 BEST Curncy
23090,2024-10-04,US_HY,10Y,361.516,43,CDXHY043 BEST Curncy
23104,2024-10-07,US_HY,7Y,355.322,43,CDXHY743 BEST Curncy
23105,2024-10-07,US_HY,10Y,361.789,43,CDXHY043 BEST Curncy
23103,2024-10-07,US_HY,5Y,336.5553,43,CDXHY543 BEST Curncy
23101,2024-10-07,US_IG,7Y,74.434,43,CDXIG743 Curncy
23100,2024-10-07,US_IG,5Y,53.818,43,CDXIG543 Curncy
23099,2024-10-07,US_IG,3Y,33.15,43,CDXIG343 Curncy
23102,2024-10-07,US_IG,10Y,93.628,43,CDXIG043 Curncy
23119,2024-10-08,US_HY,7Y,355.544,43,CDXHY743 BEST Curncy
23114,2024-10-08,US_IG,3Y,32.533,43,CDXIG343 Curncy
23115,2024-10-08,US_IG,5Y,52.834,43,CDXIG543 Curncy
23116,2024-10-08,US_IG,7Y,73.774,43,CDXIG743 Curncy
23117,2024-10-08,US_IG,10Y,92.665,43,CDXIG043 Curncy
23118,2024-10-08,US_HY,5Y,331.5909,43,CDXHY543 BEST Curncy
23120,2024-10-08,US_HY,10Y,361.848,43,CDXHY043 BEST Curncy
23134,2024-10-09,US_HY,7Y,352.11,43,CDXHY743 BEST Curncy
23133,2024-10-09,US_HY,5Y,330.7143,43,CDXHY543 BEST Curncy
23132,2024-10-09,US_IG,10Y,92.115,43,CDXIG043 Curncy
23129,2024-10-09,US_IG,3Y,32.007,43,CDXIG343 Curncy
23130,2024-10-09,US_IG,5Y,52.283,43,CDXIG543 Curncy
23135,2024-10-09,US_HY,10Y,358.11,43,CDXHY043 BEST Curncy
23131,2024-10-09,US_IG,7Y,73.186,43,CDXIG743 Curncy
23149,2024-10-10,US_HY,7Y,353.026,43,CDXHY743 BEST Curncy
23146,2024-10-10,US_IG,7Y,73.152,43,CDXIG743 Curncy
23150,2024-10-10,US_HY,10Y,358.996,43,CDXHY043 BEST Curncy
23148,2024-10-10,US_HY,5Y,331.9684,43,CDXHY543 BEST Curncy
23144,2024-10-10,US_IG,3Y,31.988,43,CDXIG343 Curncy
23145,2024-10-10,US_IG,5Y,52.224,43,CDXIG543 Curncy
23147,2024-10-10,US_IG,10Y,92.137,43,CDXIG043 Curncy
23159,2024-10-11,US_IG,3Y,31.436,43,CDXIG343 Curncy
23160,2024-10-11,US_IG,5Y,51.725,43,CDXIG543 Curncy
23161,2024-10-11,US_IG,7Y,72.568,43,CDXIG743 Curncy
23162,2024-10-11,US_IG,10Y,91.58,43,CDXIG043 Curncy
23163,2024-10-11,US_HY,5Y,327.1824,43,CDXHY543 BEST Curncy
23164,2024-10-11,US_HY,7Y,350.02,43,CDXHY743 BEST Curncy
23165,2024-10-11,US_HY,10Y,356.538,43,CDXHY043 BEST Curncy
23177,2024-10-14,US_HY,7Y,350.944,43,CDXHY743 BEST Curncy
23174,2024-10-14,US_IG,3Y,31.44,43,CDXIG343 Curncy
23175,2024-10-14,US_IG,10Y,91.657,43,CDXIG043 Curncy
23176,2024-10-14,US_HY,5Y,327.659,43,CDXHY543 BEST Curncy
23178,2024-10-14,US_HY,10Y,356.981,43,CDXHY043 BEST Curncy
23191,2024-10-15,US_HY,5Y,324.9251,43,CDXHY543 BEST Curncy
23192,2024-10-15,US_HY,7Y,347.446,43,CDXHY743 BEST Curncy
23190,2024-10-15,US_IG,10Y,91.393,43,CDXIG043 Curncy
23193,2024-10-15,US_HY,10Y,353.865,43,CDXHY043 BEST Curncy
23188,2024-10-15,US_IG,5Y,51.617,43,CDXIG543 Curncy
23187,2024-10-15,US_IG,3Y,31.307,43,CDXIG343 Curncy
23189,2024-10-15,US_IG,7Y,72.373,43,CDXIG743 Curncy
23208,2024-10-16,US_HY,10Y,353.551,43,CDXHY043 BEST Curncy
23207,2024-10-16,US_HY,7Y,347.391,43,CDXHY743 BEST Curncy
23206,2024-10-16,US_HY,5Y,323.4126,43,CDXHY543 BEST Curncy
23202,2024-10-16,US_IG,3Y,30.993,43,CDXIG343 Curncy
23204,2024-10-16,US_IG,7Y,71.947,43,CDXIG743 Curncy
23205,2024-10-16,US_IG,10Y,91.099,43,CDXIG043 Curncy
23203,2024-10-16,US_IG,5Y,51.209,43,CDXIG543 Curncy
23223,2024-10-17,US_HY,10Y,352.006,43,CDXHY043 BEST Curncy
23217,2024-10-17,US_IG,3Y,31.15,43,CDXIG343 Curncy
23218,2024-10-17,US_IG,5Y,51.598,43,CDXIG543 Curncy
23219,2024-10-17,US_IG,7Y,72.353,43,CDXIG743 Curncy
23220,2024-10-17,US_IG,10Y,91.449,43,CDXIG043 Curncy
23221,2024-10-17,US_HY,5Y,323.4032,43,CDXHY543 BEST Curncy
23222,2024-10-17,US_HY,7Y,345.525,43,CDXHY743 BEST Curncy
23238,2024-10-18,US_HY,10Y,352.394,43,CDXHY043 BEST Curncy
23237,2024-10-18,US_HY,7Y,346.24,43,CDXHY743 BEST Curncy
23236,2024-10-18,US_HY,5Y,322.4473,43,CDXHY543 BEST Curncy
23232,2024-10-18,US_IG,3Y,31.083,43,CDXIG343 Curncy
23234,2024-10-18,US_IG,7Y,72.1,43,CDXIG743 Curncy
23233,2024-10-18,US_IG,5Y,51.194,43,CDXIG543 Curncy
23235,2024-10-18,US_IG,10Y,91.125,43,CDXIG043 Curncy
23251,2024-10-21,US_HY,5Y,327.1752,43,CDXHY543 BEST Curncy
23252,2024-10-21,US_HY,7Y,350.156,43,CDXHY743 BEST Curncy
23253,2024-10-21,US_HY,10Y,356.022,43,CDXHY043 BEST Curncy
23250,2024-10-21,US_IG,10Y,91.854,43,CDXIG043 Curncy
23248,2024-10-21,US_IG,5Y,51.959,43,CDXIG543 Curncy
23247,2024-10-21,US_IG,3Y,31.69,43,CDXIG343 Curncy
23249,2024-10-21,US_IG,7Y,72.89,43,CDXIG743 Curncy
23267,2024-10-22,US_HY,7Y,351.403,43,CDXHY743 BEST Curncy
23266,2024-10-22,US_HY,5Y,326.9585,43,CDXHY543 BEST Curncy
23265,2024-10-22,US_IG,10Y,92.164,43,CDXIG043 Curncy
23268,2024-10-22,US_HY,10Y,357.016,43,CDXHY043 BEST Curncy
23263,2024-10-22,US_IG,5Y,52.358,43,CDXIG543 Curncy
23262,2024-10-22,US_IG,3Y,31.986,43,CDXIG343 Curncy
23264,2024-10-22,US_IG,7Y,73.104,43,CDXIG743 Curncy
23277,2024-10-23,US_IG,3Y,32.95,43,CDXIG343 Curncy
23278,2024-10-23,US_IG,5Y,53.28,43,CDXIG543 Curncy
23279,2024-10-23,US_IG,7Y,74.129,43,CDXIG743 Curncy
23280,2024-10-23,US_IG,10Y,93.094,43,CDXIG043 Curncy
23281,2024-10-23,US_HY,5Y,334.0341,43,CDXHY543 BEST Curncy
23282,2024-10-23,US_HY,7Y,353.947,43,CDXHY743 BEST Curncy
23283,2024-10-23,US_HY,10Y,359.401,43,CDXHY043 BEST Curncy
23298,2024-10-24,US_HY,10Y,356.834,43,CDXHY043 BEST Curncy
23297,2024-10-24,US_HY,7Y,351.612,43,CDXHY743 BEST Curncy
23296,2024-10-24,US_HY,5Y,329.751,43,CDXHY543 BEST Curncy
23293,2024-10-24,US_IG,5Y,52.544,43,CDXIG543 Curncy
23294,2024-10-24,US_IG,7Y,73.413,43,CDXIG743 Curncy
23292,2024-10-24,US_IG,3Y,32.32,43,CDXIG343 Curncy
23295,2024-10-24,US_IG,10Y,92.326,43,CDXIG043 Curncy
23312,2024-10-25,US_HY,7Y,351.892,43,CDXHY743 BEST Curncy
23311,2024-10-25,US_HY,5Y,331.3677,43,CDXHY543 BEST Curncy
23310,2024-10-25,US_IG,10Y,92.681,43,CDXIG043 Curncy
23313,2024-10-25,US_HY,10Y,357.278,43,CDXHY043 BEST Curncy
23308,2024-10-25,US_IG,5Y,52.87,43,CDXIG543 Curncy
23307,2024-10-25,US_IG,3Y,32.632,43,CDXIG343 Curncy
23309,2024-10-25,US_IG,7Y,73.798,43,CDXIG743 Curncy
23322,2024-10-28,US_IG,3Y,31.798,43,CDXIG343 Curncy
23323,2024-10-28,US_IG,5Y,51.965,43,CDXIG543 Curncy
23324,2024-10-28,US_IG,7Y,72.561,43,CDXIG743 Curncy
23325,2024-10-28,US_IG,10Y,91.746,43,CDXIG043 Curncy
23326,2024-10-28,US_HY,5Y,327.2015,43,CDXHY543 BEST Curncy
23327,2024-10-28,US_HY,7Y,350.567,43,CDXHY743 BEST Curncy
23328,2024-10-28,US_HY,10Y,355.93,43,CDXHY043 BEST Curncy
23343,2024-10-29,US_HY,10Y,355.074,43,CDXHY043 BEST Curncy
23342,2024-10-29,US_HY,7Y,349.879,43,CDXHY743 BEST Curncy
23341,2024-10-29,US_HY,5Y,326.798,43,CDXHY543 BEST Curncy
23338,2024-10-29,US_IG,5Y,52.21,43,CDXIG543 Curncy
23339,2024-10-29,US_IG,7Y,73.046,43,CDXIG743 Curncy
23337,2024-10-29,US_IG,3Y,31.937,43,CDXIG343 Curncy
23340,2024-10-29,US_IG,10Y,92.038,43,CDXIG043 Curncy
23358,2024-10-30,US_HY,10Y,355.583,43,CDXHY043 BEST Curncy
23356,2024-10-30,US_HY,5Y,328.6492,43,CDXHY543 BEST Curncy
23355,2024-10-30,US_IG,10Y,92.433,43,CDXIG043 Curncy
23357,2024-10-30,US_HY,7Y,350.309,43,CDXHY743 BEST Curncy
23353,2024-10-30,US_IG,5Y,52.84,43,CDXIG543 Curncy
23352,2024-10-30,US_IG,3Y,32.365,43,CDXIG343 Curncy
23354,2024-10-30,US_IG,7Y,73.253,43,CDXIG743 Curncy
23372,2024-10-31,US_HY,7Y,355.314,43,CDXHY743 BEST Curncy
23367,2024-10-31,US_IG,3Y,33.377,43,CDXIG343 Curncy
23368,2024-10-31,US_IG,5Y,53.85,43,CDXIG543 Curncy
23369,2024-10-31,US_IG,7Y,74.753,43,CDXIG743 Curncy
23370,2024-10-31,US_IG,10Y,93.678,43,CDXIG043 Curncy
23371,2024-10-31,US_HY,5Y,334.2227,43,CDXHY543 BEST Curncy
23373,2024-10-31,US_HY,10Y,360.268,43,CDXHY043 BEST Curncy
23386,2024-11-01,US_HY,5Y,332.8425,43,CDXHY543 BEST Curncy
23387,2024-11-01,US_HY,7Y,355.32,43,CDXHY743 BEST Curncy
23385,2024-11-01,US_IG,10Y,92.87,43,CDXIG043 Curncy
23388,2024-11-01,US_HY,10Y,360.44,43,CDXHY043 BEST Curncy
23383,2024-11-01,US_IG,5Y,53.016,43,CDXIG543 Curncy
23384,2024-11-01,US_IG,7Y,73.936,43,CDXIG743 Curncy
23382,2024-11-01,US_IG,3Y,32.797,43,CDXIG343 Curncy
23397,2024-11-04,US_IG,3Y,33.442,43,CDXIG343 Curncy
23398,2024-11-04,US_IG,5Y,53.82,43,CDXIG543 Curncy
23399,2024-11-04,US_IG,7Y,74.761,43,CDXIG743 Curncy
23400,2024-11-04,US_IG,10Y,93.693,43,CDXIG043 Curncy
23401,2024-11-04,US_HY,5Y,334.8937,43,CDXHY543 BEST Curncy
23402,2024-11-04,US_HY,7Y,357.028,43,CDXHY743 BEST Curncy
23403,2024-11-04,US_HY,10Y,362.02,43,CDXHY043 BEST Curncy
23418,2024-11-05,US_HY,10Y,356.744,43,CDXHY043 BEST Curncy
23417,2024-11-05,US_HY,7Y,351.428,43,CDXHY743 BEST Curncy
23416,2024-11-05,US_HY,5Y,329.8049,43,CDXHY543 BEST Curncy
23412,2024-11-05,US_IG,3Y,31.462,43,CDXIG343 Curncy
23414,2024-11-05,US_IG,7Y,72.722,43,CDXIG743 Curncy
23413,2024-11-05,US_IG,5Y,51.907,43,CDXIG543 Curncy
23415,2024-11-05,US_IG,10Y,91.89,43,CDXIG043 Curncy
23431,2024-11-06,US_HY,5Y,309.0459,43,CDXHY543 BEST Curncy
23432,2024-11-06,US_HY,7Y,332.718,43,CDXHY743 BEST Curncy
23430,2024-11-06,US_IG,10Y,88.76,43,CDXIG043 Curncy
23433,2024-11-06,US_HY,10Y,339.028,43,CDXHY043 BEST Curncy
23428,2024-11-06,US_IG,5Y,48.894,43,CDXIG543 Curncy
23427,2024-11-06,US_IG,3Y,29.121,43,CDXIG343 Curncy
23429,2024-11-06,US_IG,7Y,69.702,43,CDXIG743 Curncy
23442,2024-11-07,US_IG,3Y,28.0,43,CDXIG343 Curncy
23443,2024-11-07,US_IG,5Y,48.035,43,CDXIG543 Curncy
23444,2024-11-07,US_IG,7Y,68.946,43,CDXIG743 Curncy
23445,2024-11-07,US_IG,10Y,88.151,43,CDXIG043 Curncy
23446,2024-11-07,US_HY,5Y,301.7739,43,CDXHY543 BEST Curncy
23447,2024-11-07,US_HY,7Y,323.724,43,CDXHY743 BEST Curncy
23448,2024-11-07,US_HY,10Y,330.723,43,CDXHY043 BEST Curncy
23463,2024-11-08,US_HY,10Y,329.077,43,CDXHY043 BEST Curncy
23462,2024-11-08,US_HY,7Y,322.28,43,CDXHY743 BEST Curncy
23461,2024-11-08,US_HY,5Y,298.972,43,CDXHY543 BEST Curncy
23459,2024-11-08,US_IG,7Y,68.108,43,CDXIG743 Curncy
23458,2024-11-08,US_IG,5Y,47.214,43,CDXIG543 Curncy
23457,2024-11-08,US_IG,3Y,27.303,43,CDXIG343 Curncy
23460,2024-11-08,US_IG,10Y,87.405,43,CDXIG043 Curncy
23472,2024-11-11,US_IG,3Y,27.23,43,CDXIG343 Curncy
23473,2024-11-11,US_IG,10Y,87.413,43,CDXIG043 Curncy
23474,2024-11-11,US_HY,5Y,298.2985,43,CDXHY543 BEST Curncy
23475,2024-11-11,US_HY,7Y,320.271,43,CDXHY743 BEST Curncy
23476,2024-11-11,US_HY,10Y,326.82,43,CDXHY043 BEST Curncy
23490,2024-11-12,US_HY,7Y,327.278,43,CDXHY743 BEST Curncy
23491,2024-11-12,US_HY,10Y,334.09,43,CDXHY043 BEST Curncy
23489,2024-11-12,US_HY,5Y,302.0004,43,CDXHY543 BEST Curncy
23487,2024-11-12,US_IG,7Y,69.044,43,CDXIG743 Curncy
23488,2024-11-12,US_IG,10Y,88.26,43,CDXIG043 Curncy
23486,2024-11-12,US_IG,5Y,48.061,43,CDXIG543 Curncy
23485,2024-11-12,US_IG,3Y,28.113,43,CDXIG343 Curncy
23500,2024-11-13,US_IG,3Y,28.298,43,CDXIG343 Curncy
23501,2024-11-13,US_IG,5Y,48.364,43,CDXIG543 Curncy
23502,2024-11-13,US_IG,7Y,68.972,43,CDXIG743 Curncy
23503,2024-11-13,US_IG,10Y,88.501,43,CDXIG043 Curncy
23504,2024-11-13,US_HY,5Y,304.0302,43,CDXHY543 BEST Curncy
23505,2024-11-13,US_HY,7Y,324.892,43,CDXHY743 BEST Curncy
23506,2024-11-13,US_HY,10Y,332.001,43,CDXHY043 BEST Curncy
23521,2024-11-14,US_HY,10Y,336.084,43,CDXHY043 BEST Curncy
23520,2024-11-14,US_HY,7Y,329.152,43,CDXHY743 BEST Curncy
23519,2024-11-14,US_HY,5Y,307.0482,43,CDXHY543 BEST Curncy
23515,2024-11-14,US_IG,3Y,28.971,43,CDXIG343 Curncy
23517,2024-11-14,US_IG,7Y,70.019,43,CDXIG743 Curncy
23516,2024-11-14,US_IG,5Y,48.986,43,CDXIG543 Curncy
23518,2024-11-14,US_IG,10Y,89.212,43,CDXIG043 Curncy
23534,2024-11-15,US_HY,5Y,312.8287,43,CDXHY543 BEST Curncy
23536,2024-11-15,US_HY,10Y,342.906,43,CDXHY043 BEST Curncy
23535,2024-11-15,US_HY,7Y,336.917,43,CDXHY743 BEST Curncy
23533,2024-11-15,US_IG,10Y,89.72,43,CDXIG043 Curncy
23532,2024-11-15,US_IG,7Y,70.476,43,CDXIG743 Curncy
23531,2024-11-15,US_IG,5Y,49.438,43,CDXIG543 Curncy
23530,2024-11-15,US_IG,3Y,29.276,43,CDXIG343 Curncy
23550,2024-11-18,US_HY,7Y,331.114,43,CDXHY743 BEST Curncy
23549,2024-11-18,US_HY,5Y,307.9396,43,CDXHY543 BEST Curncy
23548,2024-11-18,US_IG,10Y,89.29,43,CDXIG043 Curncy
23551,2024-11-18,US_HY,10Y,336.974,43,CDXHY043 BEST Curncy
23546,2024-11-18,US_IG,5Y,49.039,43,CDXIG543 Curncy
23545,2024-11-18,US_IG,3Y,28.948,43,CDXIG343 Curncy
23547,2024-11-18,US_IG,7Y,69.773,43,CDXIG743 Curncy
23566,2024-11-19,US_HY,10Y,337.475,43,CDXHY043 BEST Curncy
23560,2024-11-19,US_IG,3Y,28.833,43,CDXIG343 Curncy
23561,2024-11-19,US_IG,5Y,48.929,43,CDXIG543 Curncy
23562,2024-11-19,US_IG,7Y,69.604,43,CDXIG743 Curncy
23563,2024-11-19,US_IG,10Y,89.199,43,CDXIG043 Curncy
23564,2024-11-19,US_HY,5Y,306.3742,43,CDXHY543 BEST Curncy
23565,2024-11-19,US_HY,7Y,331.692,43,CDXHY743 BEST Curncy
23580,2024-11-20,US_HY,7Y,330.184,43,CDXHY743 BEST Curncy
23579,2024-11-20,US_HY,5Y,307.7303,43,CDXHY543 BEST Curncy
23581,2024-11-20,US_HY,10Y,336.104,43,CDXHY043 BEST Curncy
23578,2024-11-20,US_IG,10Y,89.26,43,CDXIG043 Curncy
23577,2024-11-20,US_IG,7Y,69.333,43,CDXIG743 Curncy
23576,2024-11-20,US_IG,5Y,48.993,43,CDXIG543 Curncy
23575,2024-11-20,US_IG,3Y,28.827,43,CDXIG343 Curncy
23590,2024-11-21,US_IG,3Y,28.663,43,CDXIG343 Curncy
23591,2024-11-21,US_IG,5Y,48.882,43,CDXIG543 Curncy
23592,2024-11-21,US_IG,7Y,69.128,43,CDXIG743 Curncy
23593,2024-11-21,US_IG,10Y,89.074,43,CDXIG043 Curncy
23594,2024-11-21,US_HY,5Y,300.1213,43,CDXHY543 BEST Curncy
23595,2024-11-21,US_HY,7Y,324.802,43,CDXHY743 BEST Curncy
23596,2024-11-21,US_HY,10Y,330.7,43,CDXHY043 BEST Curncy
23611,2024-11-22,US_HY,10Y,330.066,43,CDXHY043 BEST Curncy
23610,2024-11-22,US_HY,7Y,323.979,43,CDXHY743 BEST Curncy
23609,2024-11-22,US_HY,5Y,300.4044,43,CDXHY543 BEST Curncy
23605,2024-11-22,US_IG,3Y,28.51,43,CDXIG343 Curncy
23607,2024-11-22,US_IG,7Y,68.833,43,CDXIG743 Curncy
23606,2024-11-22,US_IG,5Y,48.59,43,CDXIG543 Curncy
23608,2024-11-22,US_IG,10Y,88.79,43,CDXIG043 Curncy
23624,2024-11-25,US_HY,5Y,296.7053,43,CDXHY543 BEST Curncy
23626,2024-11-25,US_HY,10Y,326.081,43,CDXHY043 BEST Curncy
23623,2024-11-25,US_IG,10Y,88.269,43,CDXIG043 Curncy
23625,2024-11-25,US_HY,7Y,320.316,43,CDXHY743 BEST Curncy
23621,2024-11-25,US_IG,5Y,48.028,43,CDXIG543 Curncy
23620,2024-11-25,US_IG,3Y,28.139,43,CDXIG343 Curncy
23622,2024-11-25,US_IG,7Y,68.275,43,CDXIG743 Curncy
23635,2024-11-26,US_IG,3Y,28.159,43,CDXIG343 Curncy
23636,2024-11-26,US_IG,5Y,48.206,43,CDXIG543 Curncy
23637,2024-11-26,US_IG,7Y,68.481,43,CDXIG743 Curncy
23638,2024-11-26,US_IG,10Y,88.417,43,CDXIG043 Curncy
23639,2024-11-26,US_HY,5Y,297.991,43,CDXHY543 BEST Curncy
23640,2024-11-26,US_HY,7Y,320.181,43,CDXHY743 BEST Curncy
23641,2024-11-26,US_HY,10Y,325.941,43,CDXHY043 BEST Curncy
23656,2024-11-27,US_HY,10Y,327.146,43,CDXHY043 BEST Curncy
23655,2024-11-27,US_HY,7Y,321.38,43,CDXHY743 BEST Curncy
23654,2024-11-27,US_HY,5Y,298.2935,43,CDXHY543 BEST Curncy
23651,2024-11-27,US_IG,5Y,48.156,43,CDXIG543 Curncy
23652,2024-11-27,US_IG,7Y,68.44,43,CDXIG743 Curncy
23650,2024-11-27,US_IG,3Y,28.152,43,CDXIG343 Curncy
23653,2024-11-27,US_IG,10Y,88.383,43,CDXIG043 Curncy
23665,2024-11-28,US_IG,3Y,28.061,43,CDXIG343 Curncy
23666,2024-11-28,US_HY,5Y,297.5478,43,CDXHY543 BEST Curncy
23667,2024-11-28,US_HY,7Y,321.284,43,CDXHY743 BEST Curncy
23668,2024-11-28,US_HY,10Y,326.975,43,CDXHY043 BEST Curncy
23682,2024-11-29,US_HY,7Y,321.237,43,CDXHY743 BEST Curncy
23683,2024-11-29,US_HY,10Y,326.948,43,CDXHY043 BEST Curncy
23681,2024-11-29,US_HY,5Y,295.0062,43,CDXHY543 BEST Curncy
23678,2024-11-29,US_IG,5Y,47.611,43,CDXIG543 Curncy
23679,2024-11-29,US_IG,7Y,67.816,43,CDXIG743 Curncy
23677,2024-11-29,US_IG,3Y,27.711,43,CDXIG343 Curncy
23680,2024-11-29,US_IG,10Y,87.811,43,CDXIG043 Curncy
23692,2024-12-02,US_IG,3Y,27.463,43,CDXIG343 Curncy
23697,2024-12-02,US_HY,7Y,316.059,43,CDXHY743 BEST Curncy
23696,2024-12-02,US_HY,5Y,293.1659,43,CDXHY543 BEST Curncy
23698,2024-12-02,US_HY,10Y,322.01,43,CDXHY043 BEST Curncy
23694,2024-12-02,US_IG,7Y,67.566,43,CDXIG743 Curncy
23693,2024-12-02,US_IG,5Y,47.263,43,CDXIG543 Curncy
23695,2024-12-02,US_IG,10Y,87.655,43,CDXIG043 Curncy
23707,2024-12-03,US_IG,3Y,27.596,43,CDXIG343 Curncy
23709,2024-12-03,US_IG,7Y,67.794,43,CDXIG743 Curncy
23710,2024-12-03,US_IG,10Y,87.908,43,CDXIG043 Curncy
23711,2024-12-03,US_HY,5Y,291.6768,43,CDXHY543 BEST Curncy
23712,2024-12-03,US_HY,7Y,314.525,43,CDXHY743 BEST Curncy
23713,2024-12-03,US_HY,10Y,320.522,43,CDXHY043 BEST Curncy
23708,2024-12-03,US_IG,5Y,47.445,43,CDXIG543 Curncy
23726,2024-12-04,US_HY,5Y,290.9547,43,CDXHY543 BEST Curncy
23728,2024-12-04,US_HY,10Y,319.611,43,CDXHY043 BEST Curncy
23727,2024-12-04,US_HY,7Y,313.094,43,CDXHY743 BEST Curncy
23725,2024-12-04,US_IG,10Y,87.979,43,CDXIG043 Curncy
23723,2024-12-04,US_IG,5Y,47.592,43,CDXIG543 Curncy
23722,2024-12-04,US_IG,3Y,27.656,43,CDXIG343 Curncy
23724,2024-12-04,US_IG,7Y,67.86,43,CDXIG743 Curncy
23742,2024-12-05,US_HY,7Y,311.892,43,CDXHY743 BEST Curncy
23741,2024-12-05,US_HY,5Y,289.7151,43,CDXHY543 BEST Curncy
23740,2024-12-05,US_IG,10Y,87.763,43,CDXIG043 Curncy
23743,2024-12-05,US_HY,10Y,318.43,43,CDXHY043 BEST Curncy
23738,2024-12-05,US_IG,5Y,47.288,43,CDXIG543 Curncy
23737,2024-12-05,US_IG,3Y,27.493,43,CDXIG343 Curncy
23739,2024-12-05,US_IG,7Y,67.725,43,CDXIG743 Curncy
23753,2024-12-06,US_IG,3Y,27.018,43,CDXIG343 Curncy
23754,2024-12-06,US_IG,5Y,47.073,43,CDXIG543 Curncy
23755,2024-12-06,US_IG,7Y,67.149,43,CDXIG743 Curncy
23756,2024-12-06,US_IG,10Y,87.61,43,CDXIG043 Curncy
23757,2024-12-06,US_HY,5Y,289.8353,43,CDXHY543 BEST Curncy
23758,2024-12-06,US_HY,7Y,309.965,43,CDXHY743 BEST Curncy
23759,2024-12-06,US_HY,10Y,316.74,43,CDXHY043 BEST Curncy
23773,2024-12-09,US_HY,5Y,292.8609,43,CDXHY543 BEST Curncy
23774,2024-12-09,US_HY,7Y,315.303,43,CDXHY743 BEST Curncy
23775,2024-12-09,US_HY,10Y,321.724,43,CDXHY043 BEST Curncy
23771,2024-12-09,US_IG,7Y,67.724,43,CDXIG743 Curncy
23770,2024-12-09,US_IG,5Y,47.459,43,CDXIG543 Curncy
23772,2024-12-09,US_IG,10Y,88.101,43,CDXIG043 Curncy
23769,2024-12-09,US_IG,3Y,27.663,43,CDXIG343 Curncy
23785,2024-12-10,US_IG,3Y,27.358,43,CDXIG343 Curncy
23786,2024-12-10,US_IG,5Y,47.339,43,CDXIG543 Curncy
23787,2024-12-10,US_IG,7Y,67.662,43,CDXIG743 Curncy
23788,2024-12-10,US_IG,10Y,87.934,43,CDXIG043 Curncy
23789,2024-12-10,US_HY,5Y,293.7685,43,CDXHY543 BEST Curncy
23790,2024-12-10,US_HY,7Y,316.459,43,CDXHY743 BEST Curncy
23791,2024-12-10,US_HY,10Y,322.755,43,CDXHY043 BEST Curncy
23807,2024-12-11,US_HY,10Y,319.582,43,CDXHY043 BEST Curncy
23806,2024-12-11,US_HY,7Y,313.057,43,CDXHY743 BEST Curncy
23805,2024-12-11,US_HY,5Y,290.2574,43,CDXHY543 BEST Curncy
